,Parcel ID,Address,date,price,yr_blt,sf,full_address,unique_ID,price_sf,sale_year,year,month,year-month
8397,070F01052000,341 INVERNESS AVE,2018-07-24,204000.0,2000,2196,"341 INVERNESS AVE Henry County, GA",070F01052000-7/24/2018-204000.0,92.89617486338798,2018,2018,7,2018-7
8398,070A01125000,472 CROSSHAVEN WAY,2018-07-19,263500.0,1997,2208,"472 CROSSHAVEN WAY Henry County, GA",070A01125000-7/19/2018-263500.0,119.33876811594203,2018,2018,7,2018-7
8399,147-01010000,84 DAVIS RD,2018-07-05,135000.0,1991,1200,"84 DAVIS RD Henry County, GA",147-01010000-7/5/2018-135000.0,112.5,2018,2018,7,2018-7
8400,035C01375000,612 PAR THREE LN,2018-07-27,455000.0,2006,4433,"612 PAR THREE LN Henry County, GA",035C01375000-7/27/2018-455000.0,102.63929618768329,2018,2018,7,2018-7
8401,092B01015000,153 LAKE TER,2018-07-17,117000.0,1995,1200,"153 LAKE TER Henry County, GA",092B01015000-7/17/2018-117000.0,97.5,2018,2018,7,2018-7
8403,077A01025000,201 HUNTERS CHASE,2018-07-16,188000.0,2004,2444,"201 HUNTERS CHASE Henry County, GA",077A01025000-7/16/2018-188000.0,76.92307692307692,2018,2018,7,2018-7
8405,024D01021000,101 BOND LAKE DR,2018-07-31,170000.0,2002,2514,"101 BOND LAKE DR Henry County, GA",024D01021000-7/31/2018-170000.0,67.62132060461416,2018,2018,7,2018-7
8406,016B01021000,208 WATER OAKS CT,2018-07-20,195000.0,1995,2071,"208 WATER OAKS CT Henry County, GA",016B01021000-7/20/2018-195000.0,94.15741187831965,2018,2018,7,2018-7
8408,038A01015000,134 COURTS OF HAMPTON,2018-07-02,263000.0,2001,2627,"134 COURTS OF HAMPTON Henry County, GA",038A01015000-7/2/2018-263000.0,100.114198705748,2018,2018,7,2018-7
8411,096B01010000,9037 ALDBURY DR,2018-07-31,212000.0,2005,2730,"9037 ALDBURY DR Henry County, GA",096B01010000-7/31/2018-212000.0,77.65567765567765,2018,2018,7,2018-7
8413,031D01038000,122 ARBOR COVE WAY,2018-07-30,201000.0,1996,2017,"122 ARBOR COVE WAY Henry County, GA",031D01038000-7/30/2018-201000.0,99.65294992563213,2018,2018,7,2018-7
8414,080A01025000,428 EGLINGTON TRL,2018-07-27,170000.0,2004,2052,"428 EGLINGTON TRL Henry County, GA",080A01025000-7/27/2018-170000.0,82.84600389863547,2018,2018,7,2018-7
8416,123H01056000,264 AYLESBURY BLVD,2018-07-20,356900.0,2017,3625,"264 AYLESBURY BLVD Henry County, GA",123H01056000-7/20/2018-356900.0,98.45517241379311,2018,2018,7,2018-7
8421,016B01024000,96 PATES LAKE DR,2018-07-20,220000.0,1993,2049,"96 PATES LAKE DR Henry County, GA",016B01024000-7/20/2018-220000.0,107.369448511469,2018,2018,7,2018-7
8422,103B01043000,1415 NEW HOLLAND CIR,2018-07-31,220000.0,2015,2056,"1415 NEW HOLLAND CIR Henry County, GA",103B01043000-7/31/2018-220000.0,107.00389105058366,2018,2018,7,2018-7
