,Parcel ID,county,date,year,month,year-month,price,yr_blt,sf,price_sf,lat,long,GEOID,Sub_geo
15710,051F01077000,"321 BROADMOOR WAY Henry County, GA",5/12/21,2021,5,2021-5,720000,2004,4547,158.3461623,33.5069494,-84.1999218,13151070315,McDonough
15716,051F01275000,"805 COG HL Henry County, GA",12/27/21,2021,12,2021-12,862000,2006,4977,173.1967048,33.5070227,-84.1963592,13151070315,McDonough
15718,070G01047000,"804 CHALET HLS Henry County, GA",7/22/22,2022,7,2022-7,365000,2000,2190,166.6666667,33.5071039,-84.2036347,13151070315,McDonough
15721,051F01101000,"332 BROADMOOR WAY Henry County, GA",4/23/20,2020,4,2020-4,410000,2000,2833,144.7229086,33.5071109,-84.1977802,13151070315,McDonough
15723,051G01069000,"126 BAYBERRY HLS Henry County, GA",4/22/22,2022,4,2022-4,585000,1998,2538,230.4964539,33.5071259,-84.1925081,13151070315,McDonough
15726,051G01027000,"605 SAWGRASS WALK Henry County, GA",1/5/22,2022,1,2022-1,550000,2003,2863,192.1061823,33.5071646,-84.1910047,13151070315,McDonough
15729,M19A01048000,"3015 SOMERSET DR Henry County, GA",5/15/19,2019,5,2019-5,212000,1994,1795,118.1058496,33.5072263,-84.206703,13151070315,McDonough
15730,M19A01029000,"3000 SOMERSET DR Henry County, GA",9/10/18,2018,9,2018-9,198000,1994,1773,111.6751269,33.5072263,-84.206703,13151070315,McDonough
15731,M19A01035000,"3065 SOMERSET DR Henry County, GA",3/1/19,2019,3,2019-3,210000,1994,1983,105.9001513,33.5072263,-84.206703,13151070315,McDonough
15732,M19A01035000,"3065 SOMERSET DR Henry County, GA",4/19/22,2022,4,2022-4,339000,1994,1983,170.9531014,33.5072263,-84.206703,13151070315,McDonough
15734,070G01048000,"1003 COLLINGTREE CT Henry County, GA",2/9/22,2022,2,2022-2,350000,2000,2230,156.9506726,33.5072307,-84.2033591,13151070315,McDonough
15736,070G01046000,"806 CHALET HLS Henry County, GA",8/2/21,2021,8,2021-8,397000,2001,3608,110.0332594,33.5072341,-84.2036796,13151070315,McDonough
15745,070G01045000,"808 CHALET HLS Henry County, GA",5/15/18,2018,5,2018-5,230000,2002,2020,113.8613861,33.5073624,-84.2036733,13151070315,McDonough
15747,051G01024000,"125 BAYBERRY HLS Henry County, GA",4/27/18,2018,4,2018-4,455000,2004,4080,111.5196078,33.5074251,-84.1919109,13151070315,McDonough
15748,070G01069000,"1014 COLLINGTREE CT Henry County, GA",9/1/22,2022,9,2022-9,415000,2003,2672,155.3143713,33.5074352,-84.2022232,13151070315,McDonough
15751,070G01051000,"1009 COLLINGTREE CT Henry County, GA",10/19/21,2021,10,2021-10,421300,2003,2160,195.0462963,33.5075035,-84.2029758,13151070315,McDonough
15757,051F01099000,"336 BROADMOOR WAY Henry County, GA",6/17/22,2022,6,2022-6,700000,2000,3204,218.4769039,33.5075886,-84.1972132,13151070315,McDonough
15761,070G01067000,"1018 COLLINGTREE CT Henry County, GA",5/24/18,2018,5,2018-5,257500,2002,2221,115.9387663,33.5075981,-84.2019761,13151070315,McDonough
15763,051G01054000,"407 ABBEY SPRINGS WAY Henry County, GA",9/7/18,2018,9,2018-9,390000,2000,3076,126.7880364,33.5076164,-84.1941351,13151070315,McDonough
15764,070G01052000,"1011 COLLINGTREE CT Henry County, GA",6/18/21,2021,6,2021-6,400000,2001,3697,108.1958345,33.5076286,-84.2028523,13151070315,McDonough
15765,070G01043000,"812 CHALET HLS Henry County, GA",7/31/18,2018,7,2018-7,257500,2001,2216,116.200361,33.5076821,-84.2037976,13151070315,McDonough
15766,070G01065000,"1022 COLLINGTREE CT Henry County, GA",5/4/22,2022,5,2022-5,405000,2004,2018,200.6937562,33.5077466,-84.2016383,13151070315,McDonough
15767,070G01010000,"813 CHALET HLS Henry County, GA",4/30/18,2018,4,2018-4,345000,2004,2198,156.9608735,33.5077641,-84.2042872,13151070315,McDonough
15768,070G01010000,"813 CHALET HLS Henry County, GA",3/15/21,2021,3,2021-3,420000,2004,2198,191.0828025,33.5077641,-84.2042872,13151070315,McDonough
15769,051G01023000,"123 BAYBERRY HLS Henry County, GA",3/31/20,2020,3,2020-3,430000,2001,2616,164.3730887,33.5077817,-84.1920756,13151070315,McDonough
15772,051F01098000,"338 BROADMOOR WAY Henry County, GA",8/2/21,2021,8,2021-8,610000,2000,3364,181.3317479,33.5078822,-84.1970182,13151070315,McDonough
15775,070G01063000,"1026 COLLINGTREE CT Henry County, GA",9/2/21,2021,9,2021-9,414900,2003,3032,136.8403694,33.5079042,-84.2012191,13151070315,McDonough
15776,070G01063000,"1026 COLLINGTREE CT Henry County, GA",9/9/22,2022,9,2022-9,440000,2003,3032,145.1187335,33.5079042,-84.2012191,13151070315,McDonough
15777,070G01011000,"815 CHALET HLS Henry County, GA",2/3/22,2022,2,2022-2,420000,2004,2072,202.7027027,33.5079385,-84.2042872,13151070315,McDonough
15785,070G01035000,"832 CHALET HLS Henry County, GA",3/25/21,2021,3,2021-3,315000,2003,2495,126.252505,33.5080726,-84.2027409,13151070315,McDonough
15786,051F01096000,"102 BAYBERRY HLS Henry County, GA",7/9/21,2021,7,2021-7,550000,2001,3256,168.9189189,33.5080922,-84.1963798,13151070315,McDonough
15787,070G01012000,"817 CHALET HLS Henry County, GA",9/28/21,2021,9,2021-9,451000,2004,2504,180.1118211,33.508113,-84.2042872,13151070315,McDonough
15788,070G01034000,"834 CHALET HLS Henry County, GA",9/13/18,2018,9,2018-9,345000,2006,3489,98.8822012,33.5081465,-84.2025848,13151070315,McDonough
15789,051F01082000,"331 BROADMOOR WAY Henry County, GA",11/29/21,2021,11,2021-11,958000,1999,4285,223.5705951,33.5081539,-84.1976978,13151070315,McDonough
15791,070G01013000,"819 CHALET HLS Henry County, GA",7/18/18,2018,7,2018-7,369900,2002,3687,100.3254679,33.5082666,-84.2043078,13151070315,McDonough
15792,051G01018000,"701 SUMMERBROOKE CT Henry County, GA",9/18/20,2020,9,2020-9,536400,1998,4106,130.6380906,33.5082827,-84.1925287,13151070315,McDonough
15793,051G01021000,"704 SUMMERBROOKE CT Henry County, GA",6/28/22,2022,6,2022-6,1300000,2005,6401,203.0932667,33.5083105,-84.1914327,13151070315,McDonough
15795,070C01034000,"132 BRETON HIGHLANDS Henry County, GA",11/8/19,2019,11,2019-11,290000,1999,2030,142.8571429,33.5083541,-84.2000341,13151070315,McDonough
15797,070G01014000,"901 ELLESMERE PT Henry County, GA",7/17/20,2020,7,2020-7,330000,2010,3651,90.38619556,33.5083994,-84.204349,13151070315,McDonough
15798,070G01023000,"831 CHALET HLS Henry County, GA",6/15/20,2020,6,2020-6,320500,2010,2923,109.6476223,33.5084212,-84.2029488,13151070315,McDonough
15799,070G01021000,"827 CHALET HLS Henry County, GA",8/14/19,2019,8,2019-8,349900,2010,3553,98.48015761,33.5084397,-84.2033532,13151070315,McDonough
15800,070G01031000,"840 CHALET HLS Henry County, GA",7/29/19,2019,7,2019-7,287300,2005,2601,110.4575163,33.5084563,-84.2021863,13151070315,McDonough
15805,051F01083000,"333 BROADMOOR WAY Henry County, GA",5/4/18,2018,5,2018-5,1125000,1999,7020,160.2564103,33.5084911,-84.1974332,13151070315,McDonough
15808,051F01090000,"403 ABBEY SPRINGS WAY Henry County, GA",3/21/22,2022,3,2022-3,700000,2002,3724,187.9699248,33.5085154,-84.1942381,13151070315,McDonough
15810,070G01024000,"833 CHALET HLS Henry County, GA",4/10/20,2020,4,2020-4,354900,2010,3740,94.89304813,33.5085463,-84.2028253,13151070315,McDonough
15811,070G01015000,"903 ELLESMERE PT Henry County, GA",10/10/19,2019,10,2019-10,364900,2010,2928,124.6243169,33.5085491,-84.2042872,13151070315,McDonough
15813,070C01043000,"200 LEGENDS TRCE Henry County, GA",11/21/18,2018,11,2018-11,265000,1999,2432,108.9638158,33.5085751,-84.2006425,13151070315,McDonough
15814,070C01043000,"200 LEGENDS TRCE Henry County, GA",12/21/22,2022,12,2022-12,357500,1999,2432,146.9983553,33.5085751,-84.2006425,13151070315,McDonough
15820,070C01038000,"141 BRETON HIGHLANDS Henry County, GA",2/7/20,2020,2,2020-2,265000,1997,1820,145.6043956,33.5086852,-84.1995435,13151070315,McDonough
15821,070C01042000,"129 BRETON HIGHLANDS Henry County, GA",5/26/22,2022,5,2022-5,415000,2000,2456,168.9739414,33.5087256,-84.2003864,13151070315,McDonough
15822,070C01028000,"205 LEGENDS TRCE Henry County, GA",6/15/21,2021,6,2021-6,383000,1999,2793,137.1285356,33.5087518,-84.2011573,13151070315,McDonough
15824,070C01027000,"209 LEGENDS TRCE Henry County, GA",2/16/18,2018,2,2018-2,315000,2002,2732,115.3001464,33.5089131,-84.2011631,13151070315,McDonough
15826,070C01063000,"415 PLAYERS CT Henry County, GA",11/4/22,2022,11,2022-11,375000,1997,1975,189.8734177,33.5089513,-84.1997074,13151070315,McDonough
15828,070C01005000,"297 LEGENDS TRCE Henry County, GA",5/5/22,2022,5,2022-5,455000,1998,2647,171.8927087,33.5089851,-84.1989076,13151070315,McDonough
15829,070C01064000,"411 PLAYERS CT Henry County, GA",9/21/20,2020,9,2020-9,279900,1999,2449,114.2915476,33.5090198,-84.1994276,13151070315,McDonough
15830,051G01010000,"350 BROADMOOR WAY Henry County, GA",7/23/20,2020,7,2020-7,420000,1998,2916,144.0329218,33.5090889,-84.195309,13151070315,McDonough
15832,070C01026000,"213 LEGENDS TRCE Henry County, GA",5/4/21,2021,5,2021-5,364900,1998,2864,127.4092179,33.5091265,-84.2011444,13151070315,McDonough
15833,070G01029000,"843 CHALET HLS Henry County, GA",9/29/20,2020,9,2020-9,350000,2010,3789,92.37265769,33.5091484,-84.20222,13151070315,McDonough
